   3.0000000e-01   1.5591608e+00   2.8026509e-03   1.9637293e-01   6.8846586e-01
   3.5000000e-01   1.5181028e+00   1.0209012e-02   2.6332523e-01   7.7734853e-01
   4.0000000e-01   1.3248534e+00   2.2865903e-02   3.9991404e-01   1.0197767e+00
   4.5000000e-01   9.8837902e-01   1.0553147e-01   6.8962082e-01   1.4309968e+00
   5.0000000e-01   7.4081065e-01   1.0594396e-01   8.2618621e-01   1.6776167e+00
   5.5000000e-01   5.8870946e-01   2.1539112e-01   9.5249389e-01   1.8919948e+00
   6.0000000e-01   4.7284804e-01   1.6184852e-01   1.0007814e+00   1.9853477e+00
   6.5000000e-01   4.2187755e-01   1.6815131e-01   1.0305231e+00   2.0446610e+00
   7.0000000e-01   3.6090064e-01   1.9767687e-01   1.0692899e+00   2.1275141e+00
   7.5000000e-01   1.7987471e-01   1.4672907e-01   1.1562182e+00   2.3409107e+00
   8.0000000e-01   1.2982227e-01   1.4359377e-01   1.1795337e+00   2.4180574e+00
   8.5000000e-01   1.0416375e-01   1.2748107e-01   1.1888202e+00   2.4594716e+00
   1.0000000e+00   4.0044052e-02   3.2505809e-01   1.2012873e+00   2.6980349e+00
   9.5000000e-01   6.2354183e-02   2.3321470e-01   1.2047229e+00   2.5857773e+00
   9.0000000e-01   5.5274017e-02   1.9432031e-01   1.2064815e+00   2.5861527e+00
